,index,II,ABP,PLETH,RESP, RESP, HR, PULSE, SpO2, NBP SYS, NBP DIAS, NBP MEAN, PlsNBP, ABP SYS, ABP DIAS, ABP MEAN,sumpt
1378,2022-06-15 06:18:53.032,100.0,130.0,167.0,180.0,,,,,,,,,,,,
1379,2022-06-15 06:18:53.040,100.0,129.0,164.0,178.0,,,,,,,,,,,,
1380,2022-06-15 06:18:53.048,105.0,128.0,160.0,177.0,,,,,,,,,,,,
1381,2022-06-15 06:18:53.056,127.0,127.0,156.0,175.0,,,,,,,,,,,,
1382,2022-06-15 06:18:53.064,160.0,126.0,151.0,174.0,,,,,,,,,,,,
1383,2022-06-15 06:18:53.072,161.0,126.0,145.0,172.0,,,,,,,,,,,,
1384,2022-06-15 06:18:53.080,63.0,125.0,139.0,171.0,,,,,,,,,,,,
1385,2022-06-15 06:18:53.088,45.0,124.0,134.0,169.0,,,,,,,,,,,,
1386,2022-06-15 06:18:53.096,56.0,124.0,129.0,168.0,,,,,,,,,,,,
1387,2022-06-15 06:18:53.104,76.0,123.0,124.0,166.0,,,,,,,,,,,,
1388,2022-06-15 06:18:53.112,92.0,123.0,120.0,165.0,,,,,,,,,,,,
1389,2022-06-15 06:18:53.120,100.0,123.0,117.0,163.0,,,,,,,,,,,,
1390,2022-06-15 06:18:53.128,105.0,122.0,115.0,162.0,,,,,,,,,,,,
1391,2022-06-15 06:18:53.136,106.0,122.0,114.0,160.0,,,,,,,,,,,,
1392,2022-06-15 06:18:53.144,108.0,121.0,112.0,159.0,,,,,,,,,,,,
1393,2022-06-15 06:18:53.152,108.0,121.0,112.0,157.0,,,,,,,,,,,,
1394,2022-06-15 06:18:53.160,109.0,120.0,111.0,156.0,,,,,,,,,,,,
1395,2022-06-15 06:18:53.168,108.0,120.0,110.0,154.0,,,,,,,,,,,,
1396,2022-06-15 06:18:53.176,110.0,119.0,110.0,153.0,,,,,,,,,,,,
1397,2022-06-15 06:18:53.184,109.0,119.0,109.0,152.0,,,,,,,,,,,,
1398,2022-06-15 06:18:53.192,110.0,118.0,108.0,150.0,,,,,,,,,,,,
1399,2022-06-15 06:18:53.200,110.0,118.0,107.0,149.0,,,,,,,,,,,,
1400,2022-06-15 06:18:53.208,111.0,117.0,106.0,148.0,,,,,,,,,,,,
1401,2022-06-15 06:18:53.216,111.0,116.0,104.0,147.0,,,,,,,,,,,,
1402,2022-06-15 06:18:53.224,111.0,116.0,103.0,145.0,,,,,,,,,,,,
1403,2022-06-15 06:18:53.232,111.0,115.0,102.0,144.0,,,,,,,,,,,,
1404,2022-06-15 06:18:53.240,111.0,115.0,101.0,143.0,,,,,,,,,,,,
1405,2022-06-15 06:18:53.248,111.0,114.0,99.0,142.0,,,,,,,,,,,,
1406,2022-06-15 06:18:53.256,111.0,114.0,98.0,141.0,,,,,,,,,,,,
1407,2022-06-15 06:18:53.264,111.0,115.0,96.0,140.0,,,,,,,,,,,,
1408,2022-06-15 06:18:53.272,111.0,116.0,95.0,139.0,,,,,,,,,,,,
1409,2022-06-15 06:18:53.280,111.0,119.0,93.0,138.0,,,,,,,,,,,,
1410,2022-06-15 06:18:53.288,110.0,124.0,92.0,137.0,,,,,,,,,,,,
1411,2022-06-15 06:18:53.296,109.0,131.0,91.0,136.0,,,,,,,,,,,,
1412,2022-06-15 06:18:53.304,108.0,141.0,90.0,135.0,,,,,,,,,,,,
1413,2022-06-15 06:18:53.312,107.0,153.0,89.0,135.0,,,,,,,,,,,,
1414,2022-06-15 06:18:53.320,106.0,166.0,88.0,134.0,,,,,,,,,,,,
1415,2022-06-15 06:18:53.328,105.0,179.0,87.0,133.0,,,,,,,,,,,,
1416,2022-06-15 06:18:53.336,103.0,190.0,87.0,132.0,,,,,,,,,,,,
1417,2022-06-15 06:18:53.344,102.0,199.0,86.0,131.0,,,,,,,,,,,,
1418,2022-06-15 06:18:53.352,100.0,206.0,85.0,130.0,,,,,,,,,,,,
1419,2022-06-15 06:18:53.360,99.0,211.0,84.0,130.0,,,,,,,,,,,,
1420,2022-06-15 06:18:53.368,97.0,213.0,83.0,129.0,,,,,,,,,,,,
1421,2022-06-15 06:18:53.376,96.0,214.0,83.0,128.0,,,,,,,,,,,,
1422,2022-06-15 06:18:53.384,95.0,214.0,82.0,127.0,,,,,,,,,,,,
1423,2022-06-15 06:18:53.392,95.0,213.0,82.0,126.0,,,,,,,,,,,,
1424,2022-06-15 06:18:53.400,95.0,212.0,81.0,125.0,,,,,,,,,,,,
1425,2022-06-15 06:18:53.408,96.0,210.0,81.0,124.0,,,,,,,,,,,,
1426,2022-06-15 06:18:53.416,97.0,210.0,80.0,123.0,,,,,,,,,,,,
1427,2022-06-15 06:18:53.424,98.0,209.0,80.0,122.0,,,,,,,,,,,,
1428,2022-06-15 06:18:53.432,98.0,208.0,80.0,121.0,,,,,,,,,,,,
1429,2022-06-15 06:18:53.440,99.0,208.0,80.0,120.0,,,,,,,,,,,,
1430,2022-06-15 06:18:53.448,99.0,207.0,80.0,119.0,,,,,,,,,,,,
1431,2022-06-15 06:18:53.456,99.0,207.0,80.0,118.0,,,,,,,,,,,,
1432,2022-06-15 06:18:53.464,99.0,207.0,80.0,117.0,,,,,,,,,,,,
1433,2022-06-15 06:18:53.472,99.0,206.0,79.0,115.0,,,,,,,,,,,,
1434,2022-06-15 06:18:53.480,100.0,206.0,79.0,114.0,,,,,,,,,,,,
1435,2022-06-15 06:18:53.488,99.0,205.0,78.0,113.0,,,,,,,,,,,,
1436,2022-06-15 06:18:53.496,100.0,204.0,77.0,112.0,,,,,,,,,,,,
1437,2022-06-15 06:18:53.504,99.0,203.0,77.0,111.0,,,,,,,,,,,,
1438,2022-06-15 06:18:53.512,100.0,201.0,76.0,110.0,,,,,,,,,,,,
1439,2022-06-15 06:18:53.520,100.0,198.0,77.0,109.0,,,,,,,,,,,,
1440,2022-06-15 06:18:53.528,100.0,195.0,78.0,108.0,,,,,,,,,,,,
1441,2022-06-15 06:18:53.536,100.0,190.0,80.0,106.0,,,,,,,,,,,,
1442,2022-06-15 06:18:53.544,101.0,184.0,84.0,105.0,,,,,,,,,,,,
1443,2022-06-15 06:18:53.552,100.0,176.0,90.0,104.0,,,,,,,,,,,,
1444,2022-06-15 06:18:53.560,101.0,169.0,98.0,104.0,,,,,,,,,,,,
1445,2022-06-15 06:18:53.568,101.0,162.0,107.0,103.0,,,,,,,,,,,,
1446,2022-06-15 06:18:53.576,101.0,155.0,118.0,102.0,,,,,,,,,,,,
1447,2022-06-15 06:18:53.584,100.0,150.0,129.0,101.0,,,,,,,,,,,,
1448,2022-06-15 06:18:53.592,101.0,147.0,139.0,100.0,,,,,,,,,,,,
1449,2022-06-15 06:18:53.600,101.0,145.0,150.0,99.0,,,,,,,,,,,,
1450,2022-06-15 06:18:53.608,101.0,143.0,159.0,99.0,,,,,,,,,,,,
1451,2022-06-15 06:18:53.616,101.0,143.0,165.0,98.0,,,,,,,,,,,,
1452,2022-06-15 06:18:53.624,101.0,144.0,170.0,97.0,,,,,,,,,,,,
1453,2022-06-15 06:18:53.632,101.0,144.0,174.0,96.0,,,,,,,,,,,,
1454,2022-06-15 06:18:53.640,102.0,145.0,177.0,96.0,,,,,,,,,,,,
1455,2022-06-15 06:18:53.648,103.0,145.0,179.0,95.0,,,,,,,,,,,,
1456,2022-06-15 06:18:53.656,104.0,145.0,180.0,95.0,,,,,,,,,,,,
1457,2022-06-15 06:18:53.664,104.0,145.0,180.0,94.0,,,,,,,,,,,,
1458,2022-06-15 06:18:53.672,105.0,145.0,179.0,93.0,,,,,,,,,,,,
1459,2022-06-15 06:18:53.680,105.0,145.0,179.0,93.0,,,,,,,,,,,,
1460,2022-06-15 06:18:53.688,105.0,144.0,178.0,92.0,,,,,,,,,,,,
1461,2022-06-15 06:18:53.696,104.0,143.0,177.0,92.0,,,,,,,,,,,,
1462,2022-06-15 06:18:53.704,103.0,141.0,176.0,91.0,,,,,,,,,,,,
1463,2022-06-15 06:18:53.712,102.0,140.0,176.0,91.0,,,,,,,,,,,,
1464,2022-06-15 06:18:53.720,101.0,139.0,175.0,90.0,,,,,,,,,,,,
1465,2022-06-15 06:18:53.728,100.0,137.0,174.0,90.0,,,,,,,,,,,,
1466,2022-06-15 06:18:53.736,100.0,136.0,173.0,89.0,,,,,,,,,,,,
1467,2022-06-15 06:18:53.744,100.0,134.0,173.0,89.0,,,,,,,,,,,,
1468,2022-06-15 06:18:53.752,99.0,133.0,172.0,88.0,,,,,,,,,,,,
1469,2022-06-15 06:18:53.760,100.0,132.0,171.0,88.0,,,,,,,,,,,,
1470,2022-06-15 06:18:53.768,99.0,131.0,170.0,87.0,,,,,,,,,,,,
1471,2022-06-15 06:18:53.776,100.0,129.0,168.0,86.0,,,,,,,,,,,,
1472,2022-06-15 06:18:53.784,100.0,129.0,165.0,86.0,,,,,,,,,,,,
1473,2022-06-15 06:18:53.792,106.0,128.0,162.0,85.0,,,,,,,,,,,,
1474,2022-06-15 06:18:53.800,128.0,127.0,158.0,84.0,,,,,,,,,,,,
1475,2022-06-15 06:18:53.808,158.0,126.0,153.0,83.0,,,,,,,,,,,,
1476,2022-06-15 06:18:53.816,127.0,125.0,148.0,83.0,,,,,,,,,,,,
1477,2022-06-15 06:18:53.824,57.0,125.0,143.0,82.0,,,,,,,,,,,,
1478,2022-06-15 06:18:53.832,44.0,124.0,138.0,81.0,,,,,,,,,,,,
1479,2022-06-15 06:18:53.840,57.0,124.0,132.0,81.0,,,,,,,,,,,,
1480,2022-06-15 06:18:53.848,76.0,123.0,127.0,80.0,,,,,,,,,,,,
1481,2022-06-15 06:18:53.856,92.0,123.0,123.0,80.0,,,,,,,,,,,,
1482,2022-06-15 06:18:53.864,100.0,122.0,119.0,79.0,,,,,,,,,,,,
1483,2022-06-15 06:18:53.872,105.0,122.0,117.0,78.0,,,,,,,,,,,,
1484,2022-06-15 06:18:53.880,106.0,121.0,115.0,78.0,,,,,,,,,,,,
1485,2022-06-15 06:18:53.888,107.0,121.0,113.0,78.0,,,,,,,,,,,,
1486,2022-06-15 06:18:53.896,108.0,121.0,112.0,77.0,,,,,,,,,,,,
1487,2022-06-15 06:18:53.904,107.0,120.0,111.0,77.0,,,,,,,,,,,,
1488,2022-06-15 06:18:53.912,108.0,120.0,111.0,76.0,,,,,,,,,,,,
1489,2022-06-15 06:18:53.920,109.0,119.0,110.0,76.0,,,,,,,,,,,,
1490,2022-06-15 06:18:53.928,109.0,118.0,109.0,76.0,,,,,,,,,,,,
1491,2022-06-15 06:18:53.936,109.0,118.0,109.0,76.0,,,,,,,,,,,,
1492,2022-06-15 06:18:53.944,110.0,117.0,108.0,75.0,,,,,,,,,,,,
1493,2022-06-15 06:18:53.952,110.0,117.0,107.0,75.0,,,,,,,,,,,,
1494,2022-06-15 06:18:53.960,110.0,116.0,105.0,75.0,,,,,,,,,,,,
1495,2022-06-15 06:18:53.968,110.0,115.0,104.0,75.0,,,,,,,,,,,,
1496,2022-06-15 06:18:53.976,111.0,115.0,102.0,74.0,,,,,,,,,,,,
1497,2022-06-15 06:18:53.984,110.0,115.0,101.0,74.0,,,,,,,,,,,,
1498,2022-06-15 06:18:53.992,111.0,114.0,99.0,74.0,,,,,,,,,,,,
1499,2022-06-15 06:18:54.000,110.0,114.0,97.0,74.0,,,,,,,,,,,,
1500,2022-06-15 06:18:54.008,110.0,115.0,96.0,74.0,,,,,,,,,,,,
1501,2022-06-15 06:18:54.016,110.0,116.0,95.0,73.0,,,,,,,,,,,,
1502,2022-06-15 06:18:54.024,110.0,119.0,94.0,73.0,,,,,,,,,,,,
1503,2022-06-15 06:18:54.032,109.0,123.0,93.0,73.0,,,,,,,,,,,,
1504,2022-06-15 06:18:54.040,108.0,130.0,92.0,73.0,,,,,,,,,,,,
1505,2022-06-15 06:18:54.048,107.0,139.0,91.0,73.0,,,,,,,,,,,,
1506,2022-06-15 06:18:54.056,106.0,150.0,90.0,73.0,,,,,,,,,,,,
1507,2022-06-15 06:18:54.064,105.0,162.0,89.0,73.0,,,,,,,,,,,,
1508,2022-06-15 06:18:54.072,104.0,175.0,88.0,72.0,,,,,,,,,,,,
1509,2022-06-15 06:18:54.080,102.0,186.0,87.0,72.0,,,,,,,,,,,,
1510,2022-06-15 06:18:54.088,100.0,196.0,86.0,72.0,,,,,,,,,,,,
1511,2022-06-15 06:18:54.096,99.0,203.0,85.0,72.0,,,,,,,,,,,,
1512,2022-06-15 06:18:54.104,97.0,208.0,84.0,72.0,,,,,,,,,,,,
1513,2022-06-15 06:18:54.112,96.0,210.0,84.0,71.0,,,,,,,,,,,,
1514,2022-06-15 06:18:54.120,95.0,211.0,84.0,71.0,,,,,,,,,,,,
1515,2022-06-15 06:18:54.128,95.0,211.0,83.0,71.0,,,,,,,,,,,,
1516,2022-06-15 06:18:54.136,94.0,211.0,83.0,70.0,,,,,,,,,,,,
1517,2022-06-15 06:18:54.144,95.0,210.0,83.0,70.0,,,,,,,,,,,,
1518,2022-06-15 06:18:54.152,96.0,208.0,82.0,70.0,,,,,,,,,,,,
1519,2022-06-15 06:18:54.160,97.0,207.0,82.0,69.0,,,,,,,,,,,,
1520,2022-06-15 06:18:54.168,98.0,206.0,81.0,69.0,,,,,,,,,,,,
1521,2022-06-15 06:18:54.176,99.0,206.0,81.0,68.0,,,,,,,,,,,,
1522,2022-06-15 06:18:54.184,99.0,205.0,80.0,68.0,,,,,,,,,,,,
1523,2022-06-15 06:18:54.192,100.0,205.0,80.0,67.0,,,,,,,,,,,,
1524,2022-06-15 06:18:54.200,99.0,204.0,79.0,67.0,,,,,,,,,,,,
1525,2022-06-15 06:18:54.208,99.0,204.0,79.0,66.0,,,,,,,,,,,,
1526,2022-06-15 06:18:54.216,99.0,204.0,79.0,66.0,,,,,,,,,,,,
1527,2022-06-15 06:18:54.224,100.0,203.0,79.0,65.0,,,,,,,,,,,,
1528,2022-06-15 06:18:54.232,100.0,202.0,79.0,65.0,,,,,,,,,,,,
1529,2022-06-15 06:18:54.240,100.0,201.0,78.0,64.0,,,,,,,,,,,,
1530,2022-06-15 06:18:54.248,100.0,200.0,78.0,64.0,,,,,,,,,,,,
1531,2022-06-15 06:18:54.256,100.0,197.0,77.0,63.0,,,,,,,,,,,,
1532,2022-06-15 06:18:54.264,101.0,194.0,77.0,62.0,,,,,,,,,,,,
1533,2022-06-15 06:18:54.272,100.0,190.0,78.0,62.0,,,,,,,,,,,,
1534,2022-06-15 06:18:54.280,101.0,185.0,81.0,61.0,,,,,,,,,,,,
1535,2022-06-15 06:18:54.288,101.0,178.0,85.0,60.0,,,,,,,,,,,,
1536,2022-06-15 06:18:54.296,100.0,171.0,91.0,60.0,,,,,,,,,,,,
1537,2022-06-15 06:18:54.304,101.0,163.0,99.0,60.0,,,,,,,,,,,,
1538,2022-06-15 06:18:54.312,101.0,157.0,108.0,59.0,,,,,,,,,,,,
1539,2022-06-15 06:18:54.320,101.0,152.0,117.0,59.0,,,,,,,,,,,,
1540,2022-06-15 06:18:54.328,102.0,148.0,126.0,58.0,,,,,,,,,,,,
1541,2022-06-15 06:18:54.336,101.0,145.0,135.0,58.0,,,,,,,,,,,,
1542,2022-06-15 06:18:54.344,101.0,144.0,145.0,58.0,,,,,,,,,,,,
1543,2022-06-15 06:18:54.352,101.0,143.0,154.0,58.0,,,,,,,,,,,,
1544,2022-06-15 06:18:54.360,101.0,143.0,161.0,57.0,,,,,,,,,,,,
1545,2022-06-15 06:18:54.368,101.0,144.0,167.0,57.0,,,,,,,,,,,,
1546,2022-06-15 06:18:54.376,101.0,144.0,171.0,57.0,,,,,,,,,,,,
1547,2022-06-15 06:18:54.384,100.0,145.0,174.0,57.0,,,,,,,,,,,,
1548,2022-06-15 06:18:54.392,101.0,145.0,175.0,57.0,,,,,,,,,,,,
1549,2022-06-15 06:18:54.400,103.0,145.0,176.0,57.0,,,,,,,,,,,,
1550,2022-06-15 06:18:54.408,104.0,145.0,176.0,56.0,,,,,,,,,,,,
1551,2022-06-15 06:18:54.416,103.0,145.0,176.0,56.0,,,,,,,,,,,,
1552,2022-06-15 06:18:54.424,104.0,144.0,175.0,56.0,,,,,,,,,,,,
1553,2022-06-15 06:18:54.432,104.0,143.0,175.0,56.0,,,,,,,,,,,,
1554,2022-06-15 06:18:54.440,104.0,142.0,174.0,56.0,,,,,,,,,,,,
1555,2022-06-15 06:18:54.448,104.0,140.0,173.0,56.0,,,,,,,,,,,,
1556,2022-06-15 06:18:54.456,103.0,139.0,173.0,56.0,,,,,,,,,,,,
1557,2022-06-15 06:18:54.464,104.0,137.0,172.0,56.0,,,,,,,,,,,,
1558,2022-06-15 06:18:54.472,101.0,136.0,172.0,56.0,,,,,,,,,,,,
1559,2022-06-15 06:18:54.480,101.0,135.0,171.0,55.0,,,,,,,,,,,,
1560,2022-06-15 06:18:54.488,100.0,133.0,170.0,55.0,,,,,,,,,,,,
1561,2022-06-15 06:18:54.496,100.0,132.0,169.0,55.0,,,,,,,,,,,,
1562,2022-06-15 06:18:54.504,100.0,131.0,168.0,55.0,,,,,,,,,,,,
1563,2022-06-15 06:18:54.512,100.0,130.0,166.0,55.0,,,,,,,,,,,,
1564,2022-06-15 06:18:54.520,99.0,129.0,164.0,55.0,,,,,,,,,,,,
1565,2022-06-15 06:18:54.528,100.0,128.0,161.0,55.0,,,,,,,,,,,,
1566,2022-06-15 06:18:54.536,100.0,127.0,157.0,55.0,,,,,,,,,,,,
1567,2022-06-15 06:18:54.544,102.0,126.0,153.0,54.0,,,,,,,,,,,,
1568,2022-06-15 06:18:54.552,113.0,125.0,148.0,54.0,,,,,,,,,,,,
1569,2022-06-15 06:18:54.560,143.0,125.0,143.0,54.0,,,,,,,,,,,,
1570,2022-06-15 06:18:54.568,157.0,124.0,137.0,54.0,,,,,,,,,,,,
1571,2022-06-15 06:18:54.576,93.0,124.0,132.0,54.0,,,,,,,,,,,,
1572,2022-06-15 06:18:54.584,45.0,123.0,127.0,54.0,,,,,,,,,,,,
1573,2022-06-15 06:18:54.592,44.0,123.0,123.0,54.0,,,,,,,,,,,,
1574,2022-06-15 06:18:54.600,65.0,122.0,119.0,54.0,,,,,,,,,,,,
1575,2022-06-15 06:18:54.608,85.0,122.0,116.0,54.0,,,,,,,,,,,,
1576,2022-06-15 06:18:54.616,96.0,121.0,114.0,54.0,,,,,,,,,,,,
1577,2022-06-15 06:18:54.624,103.0,121.0,112.0,54.0,,,,,,,,,,,,
1578,2022-06-15 06:18:54.632,105.0,121.0,111.0,54.0,,,,,,,,,,,,
1579,2022-06-15 06:18:54.640,107.0,120.0,111.0,54.0,,,,,,,,,,,,
1580,2022-06-15 06:18:54.648,107.0,120.0,110.0,54.0,,,,,,,,,,,,
1581,2022-06-15 06:18:54.656,108.0,119.0,110.0,54.0,,,,,,,,,,,,
1582,2022-06-15 06:18:54.664,108.0,119.0,109.0,54.0,,,,,,,,,,,,
1583,2022-06-15 06:18:54.672,109.0,118.0,109.0,54.0,,,,,,,,,,,,
1584,2022-06-15 06:18:54.680,109.0,118.0,108.0,55.0,,,,,,,,,,,,
1585,2022-06-15 06:18:54.688,110.0,117.0,107.0,55.0,,,,,,,,,,,,
1586,2022-06-15 06:18:54.696,110.0,117.0,106.0,55.0,,,,,,,,,,,,
1587,2022-06-15 06:18:54.704,110.0,116.0,104.0,55.0,,,,,,,,,,,,
1588,2022-06-15 06:18:54.712,111.0,116.0,103.0,55.0,,,,,,,,,,,,
1589,2022-06-15 06:18:54.720,111.0,115.0,102.0,56.0,,,,,,,,,,,,
1590,2022-06-15 06:18:54.728,111.0,114.0,101.0,56.0,,,,,,,,,,,,
1591,2022-06-15 06:18:54.736,111.0,114.0,99.0,56.0,,,,,,,,,,,,
1592,2022-06-15 06:18:54.744,111.0,114.0,98.0,57.0,,,,,,,,,,,,
1593,2022-06-15 06:18:54.752,110.0,113.0,97.0,57.0,,,,,,,,,,,,
1594,2022-06-15 06:18:54.760,111.0,114.0,96.0,57.0,,,,,,,,,,,,
1595,2022-06-15 06:18:54.768,110.0,115.0,95.0,58.0,,,,,,,,,,,,
1596,2022-06-15 06:18:54.776,110.0,117.0,93.0,58.0,,,,,,,,,,,,
1597,2022-06-15 06:18:54.784,109.0,120.0,92.0,58.0,,,,,,,,,,,,
1598,2022-06-15 06:18:54.792,109.0,126.0,91.0,59.0,,,,,,,,,,,,
1599,2022-06-15 06:18:54.800,108.0,134.0,90.0,59.0,,,,,,,,,,,,
1600,2022-06-15 06:18:54.808,107.0,145.0,88.0,59.0,,,,,,,,,,,,
1601,2022-06-15 06:18:54.816,105.0,157.0,87.0,59.0,,,,,,,,,,,,
1602,2022-06-15 06:18:54.824,105.0,169.0,86.0,60.0,,,,,,,,,,,,
1603,2022-06-15 06:18:54.832,103.0,181.0,86.0,60.0,,,,,,,,,,,,
1604,2022-06-15 06:18:54.840,102.0,191.0,85.0,60.0,,,,,,,,,,,,
1605,2022-06-15 06:18:54.848,100.0,200.0,84.0,60.0,,,,,,,,,,,,
1606,2022-06-15 06:18:54.856,98.0,206.0,84.0,60.0,,,,,,,,,,,,
1607,2022-06-15 06:18:54.864,97.0,209.0,84.0,60.0,,,,,,,,,,,,
1608,2022-06-15 06:18:54.872,95.0,211.0,83.0,60.0,,,,,,,,,,,,
1609,2022-06-15 06:18:54.880,95.0,212.0,83.0,60.0,,,,,,,,,,,,
1610,2022-06-15 06:18:54.888,94.0,211.0,83.0,60.0,,,,,,,,,,,,
1611,2022-06-15 06:18:54.896,95.0,210.0,82.0,60.0,,,,,,,,,,,,
1612,2022-06-15 06:18:54.904,95.0,209.0,82.0,60.0,,,,,,,,,,,,
1613,2022-06-15 06:18:54.912,97.0,208.0,82.0,60.0,,,,,,,,,,,,
1614,2022-06-15 06:18:54.920,98.0,207.0,82.0,60.0,,,,,,,,,,,,
1615,2022-06-15 06:18:54.928,98.0,206.0,82.0,60.0,,,,,,,,,,,,
1616,2022-06-15 06:18:54.936,99.0,206.0,82.0,59.0,,,,,,,,,,,,
1617,2022-06-15 06:18:54.944,99.0,205.0,81.0,59.0,,,,,,,,,,,,
1618,2022-06-15 06:18:54.952,99.0,205.0,81.0,59.0,,,,,,,,,,,,
1619,2022-06-15 06:18:54.960,100.0,205.0,81.0,59.0,,,,,,,,,,,,
1620,2022-06-15 06:18:54.968,100.0,204.0,81.0,59.0,,,,,,,,,,,,
1621,2022-06-15 06:18:54.976,100.0,204.0,80.0,58.0,,,,,,,,,,,,
1622,2022-06-15 06:18:54.984,100.0,203.0,80.0,58.0,,,,,,,,,,,,
1623,2022-06-15 06:18:54.992,100.0,202.0,80.0,58.0,,,,,,,,,,,,
1624,2022-06-15 06:18:55.000,100.0,201.0,79.0,58.0,,,,,,,,,,,,
1625,2022-06-15 06:18:55.008,100.0,199.0,79.0,57.0,,,,,,,,,,,,
1626,2022-06-15 06:18:55.016,100.0,197.0,79.0,57.0,,,,,,,,,,,,
1627,2022-06-15 06:18:55.024,100.0,193.0,79.0,57.0,,,,,,,,,,,,
1628,2022-06-15 06:18:55.032,101.0,189.0,81.0,57.0,,,,,,,,,,,,
1629,2022-06-15 06:18:55.040,100.0,183.0,83.0,57.0,,,,,,,,,,,,
1630,2022-06-15 06:18:55.048,101.0,176.0,88.0,57.0,,,,,,,,,,,,
1631,2022-06-15 06:18:55.056,100.0,168.0,94.0,56.0,,,,,,,,,,,,
1632,2022-06-15 06:18:55.064,101.0,161.0,102.0,56.0,,,,,,,,,,,,
1633,2022-06-15 06:18:55.072,100.0,155.0,111.0,56.0,,,,,,,,,,,,
1634,2022-06-15 06:18:55.080,101.0,150.0,122.0,56.0,,,,,,,,,,,,
1635,2022-06-15 06:18:55.088,101.0,147.0,132.0,56.0,,,,,,,,,,,,
1636,2022-06-15 06:18:55.096,101.0,144.0,143.0,56.0,,,,,,,,,,,,
1637,2022-06-15 06:18:55.104,101.0,143.0,152.0,56.0,,,,,,,,,,,,
1638,2022-06-15 06:18:55.112,101.0,143.0,160.0,56.0,,,,,,,,,,,,
1639,2022-06-15 06:18:55.120,101.0,143.0,166.0,56.0,,,,,,,,,,,,
1640,2022-06-15 06:18:55.128,101.0,144.0,170.0,56.0,,,,,,,,,,,,
1641,2022-06-15 06:18:55.136,100.0,144.0,173.0,56.0,,,,,,,,,,,,
1642,2022-06-15 06:18:55.144,101.0,145.0,176.0,56.0,,,,,,,,,,,,
1643,2022-06-15 06:18:55.152,100.0,145.0,177.0,56.0,,,,,,,,,,,,
1644,2022-06-15 06:18:55.160,102.0,145.0,178.0,56.0,,,,,,,,,,,,
1645,2022-06-15 06:18:55.168,103.0,145.0,178.0,56.0,,,,,,,,,,,,
1646,2022-06-15 06:18:55.176,103.0,144.0,177.0,56.0,,,,,,,,,,,,
1647,2022-06-15 06:18:55.184,103.0,144.0,177.0,56.0,,,,,,,,,,,,
1648,2022-06-15 06:18:55.192,104.0,143.0,176.0,56.0,,,,,,,,,,,,
1649,2022-06-15 06:18:55.200,104.0,141.0,176.0,55.0,,,,,,,,,,,,
1650,2022-06-15 06:18:55.208,104.0,140.0,175.0,55.0,,,,,,,,,,,,
1651,2022-06-15 06:18:55.216,103.0,139.0,175.0,55.0,,,,,,,,,,,,
1652,2022-06-15 06:18:55.224,103.0,137.0,174.0,55.0,,,,,,,,,,,,
1653,2022-06-15 06:18:55.232,102.0,136.0,173.0,55.0,,,,,,,,,,,,
1654,2022-06-15 06:18:55.240,101.0,135.0,173.0,55.0,,,,,,,,,,,,
1655,2022-06-15 06:18:55.248,100.0,133.0,172.0,55.0,,,,,,,,,,,,
1656,2022-06-15 06:18:55.256,99.0,132.0,171.0,55.0,,,,,,,,,,,,
1657,2022-06-15 06:18:55.264,100.0,131.0,170.0,54.0,,,,,,,,,,,,
1658,2022-06-15 06:18:55.272,99.0,130.0,168.0,54.0,,,,,,,,,,,,
1659,2022-06-15 06:18:55.280,99.0,129.0,165.0,54.0,,,,,,,,,,,,
1660,2022-06-15 06:18:55.288,99.0,128.0,162.0,54.0,,,,,,,,,,,,
1661,2022-06-15 06:18:55.296,100.0,127.0,158.0,54.0,,,,,,,,,,,,
1662,2022-06-15 06:18:55.304,99.0,126.0,154.0,54.0,,,,,,,,,,,,
1663,2022-06-15 06:18:55.312,105.0,125.0,148.0,54.0,,,,,,,,,,,,
1664,2022-06-15 06:18:55.320,125.0,125.0,144.0,54.0,,,,,,,,,,,,
1665,2022-06-15 06:18:55.328,155.0,124.0,139.0,54.0,,,,,,,,,,,,
1666,2022-06-15 06:18:55.336,131.0,124.0,134.0,54.0,,,,,,,,,,,,
1667,2022-06-15 06:18:55.344,62.0,123.0,129.0,54.0,,,,,,,,,,,,
1668,2022-06-15 06:18:55.352,44.0,123.0,124.0,54.0,,,,,,,,,,,,
1669,2022-06-15 06:18:55.360,55.0,122.0,120.0,54.0,,,,,,,,,,,,
1670,2022-06-15 06:18:55.368,73.0,122.0,117.0,54.0,,,,,,,,,,,,
1671,2022-06-15 06:18:55.376,90.0,121.0,115.0,54.0,,,,,,,,,,,,
1672,2022-06-15 06:18:55.384,99.0,121.0,113.0,54.0,,,,,,,,,,,,
1673,2022-06-15 06:18:55.392,104.0,121.0,112.0,54.0,,,,,,,,,,,,
1674,2022-06-15 06:18:55.400,106.0,120.0,111.0,54.0,,,,,,,,,,,,
1675,2022-06-15 06:18:55.408,107.0,120.0,111.0,54.0,,,,,,,,,,,,
1676,2022-06-15 06:18:55.416,108.0,119.0,111.0,54.0,,,,,,,,,,,,
1677,2022-06-15 06:18:55.424,108.0,119.0,110.0,54.0,,,,,,,,,,,,
1678,2022-06-15 06:18:55.432,108.0,119.0,110.0,54.0,,,,,,,,,,,,
1679,2022-06-15 06:18:55.440,109.0,118.0,110.0,55.0,,,,,,,,,,,,
